date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:16:07	13359/13359	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-342f%22	https://colorlib.com/polygon/vendors/pnotify/dist/pnotify.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/pnotify/dist/pnotify.js	(from https://colorlib.com/polygon/gentelella/general_elements.html)
21:16:07	108/108	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-6c%22	https://colorlib.com/polygon/vendors/pnotify/dist/pnotify.nonblock.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/pnotify/dist/pnotify.nonblock.css	(from https://colorlib.com/polygon/gentelella/general_elements.html)
21:16:08	4022/4022	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-fb6%22	https://colorlib.com/polygon/vendors/pnotify/dist/pnotify.buttons.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/pnotify/dist/pnotify.buttons.js	(from https://colorlib.com/polygon/gentelella/general_elements.html)
21:16:08	2602/2602	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-a2a%22	https://colorlib.com/polygon/vendors/pnotify/dist/pnotify.nonblock.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/pnotify/dist/pnotify.nonblock.js	(from https://colorlib.com/polygon/gentelella/general_elements.html)
21:16:10	290568/290568	---M--	200	added ('OK')	image/jpeg	etag:%225dce9556-46f08%22	https://colorlib.com/polygon/gentelella/images/media.jpg	E:/5/downloadTemplate/back-end/colorlib.com/polygon/gentelella/images/media.jpg	(from https://colorlib.com/polygon/gentelella/media_gallery.html)
21:16:10	7627/7627	---M--	200	added ('OK')	image/png	etag:%225dce9554-1dcb%22	https://colorlib.com/polygon/gentelella/images/user.png	E:/5/downloadTemplate/back-end/colorlib.com/polygon/gentelella/images/user.png	(from https://colorlib.com/polygon/gentelella/widgets.html)
21:16:10	3950/3950	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-f6e%22	https://colorlib.com/polygon/vendors/jquery.easy-pie-chart/dist/jquery.easypiechart.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/jquery.easy-pie-chart/dist/jquery.easypiechart.min.js	(from https://colorlib.com/polygon/gentelella/widgets.html)
21:16:11	1199/1199	---M--	200	added ('OK')	image/png	etag:%225dce9554-4af%22	https://colorlib.com/polygon/gentelella/images/visa.png	E:/5/downloadTemplate/back-end/colorlib.com/polygon/gentelella/images/visa.png	(from https://colorlib.com/polygon/gentelella/invoice.html)
21:16:12	1988/1988	---M--	200	added ('OK')	image/png	etag:%225dce9557-7c4%22	https://colorlib.com/polygon/gentelella/images/mastercard.png	E:/5/downloadTemplate/back-end/colorlib.com/polygon/gentelella/images/mastercard.png	(from https://colorlib.com/polygon/gentelella/invoice.html)
21:16:12	2796/2796	---M--	200	added ('OK')	image/png	etag:%225dce9552-aec%22	https://colorlib.com/polygon/gentelella/images/american-express.png	E:/5/downloadTemplate/back-end/colorlib.com/polygon/gentelella/images/american-express.png	(from https://colorlib.com/polygon/gentelella/invoice.html)
21:16:13	1416/1416	---M--	200	added ('OK')	image/png	etag:%225dce9557-588%22	https://colorlib.com/polygon/gentelella/images/paypal.png	E:/5/downloadTemplate/back-end/colorlib.com/polygon/gentelella/images/paypal.png	(from https://colorlib.com/polygon/gentelella/invoice.html)
21:16:13	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ebacb43-4d7%22	https://colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	E:/5/downloadTemplate/back-end/colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://colorlib.com/polygon/gentelella/invoice.html)
21:16:13	22034/22034	---M--	200	added ('OK')	image/png	etag:%225dce9554-5612%22	https://colorlib.com/polygon/gentelella/images/inbox.png	E:/5/downloadTemplate/back-end/colorlib.com/polygon/gentelella/images/inbox.png	(from https://colorlib.com/polygon/gentelella/inbox.html)
21:16:14	15251/15251	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-3b93%22	https://colorlib.com/polygon/vendors/fullcalendar/dist/fullcalendar.min.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/fullcalendar/dist/fullcalendar.min.css	(from https://colorlib.com/polygon/gentelella/calendar.html)
21:16:15	5545/5545	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-15a9%22	https://colorlib.com/polygon/vendors/fullcalendar/dist/fullcalendar.print.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/fullcalendar/dist/fullcalendar.print.css	(from https://colorlib.com/polygon/gentelella/calendar.html)
21:16:15	131347/131347	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-20113%22	https://colorlib.com/polygon/vendors/fullcalendar/dist/fullcalendar.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/fullcalendar/dist/fullcalendar.min.js	(from https://colorlib.com/polygon/gentelella/calendar.html)
21:16:15	4216/4216	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-1078%22	https://colorlib.com/polygon/vendors/datatables.net-bs/css/dataTables.bootstrap.min.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net-bs/css/dataTables.bootstrap.min.css	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:15	1735/1735	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-6c7%22	https://colorlib.com/polygon/vendors/datatables.net-buttons-bs/css/buttons.bootstrap.min.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net-buttons-bs/css/buttons.bootstrap.min.css	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:16	328/328	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-148%22	https://colorlib.com/polygon/vendors/datatables.net-fixedheader-bs/css/fixedHeader.bootstrap.min.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net-fixedheader-bs/css/fixedHeader.bootstrap.min.css	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:17	3921/3921	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-f51%22	https://colorlib.com/polygon/vendors/datatables.net-responsive-bs/css/responsive.bootstrap.min.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net-responsive-bs/css/responsive.bootstrap.min.css	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:17	414/414	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-19e%22	https://colorlib.com/polygon/vendors/datatables.net-scroller-bs/css/scroller.bootstrap.min.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net-scroller-bs/css/scroller.bootstrap.min.css	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:17	82638/82638	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-142ce%22	https://colorlib.com/polygon/vendors/datatables.net/js/jquery.dataTables.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net/js/jquery.dataTables.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:18	1960/1960	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-7a8%22	https://colorlib.com/polygon/vendors/datatables.net-bs/js/dataTables.bootstrap.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net-bs/js/dataTables.bootstrap.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:18	16027/16027	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-3e9b%22	https://colorlib.com/polygon/vendors/datatables.net-buttons/js/dataTables.buttons.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net-buttons/js/dataTables.buttons.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:19	939/939	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-3ab%22	https://colorlib.com/polygon/vendors/datatables.net-buttons-bs/js/buttons.bootstrap.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net-buttons-bs/js/buttons.bootstrap.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:20	22883/22883	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-5963%22	https://colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.flash.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.flash.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:20	21375/21375	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-537f%22	https://colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.html5.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.html5.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:20	1787/1787	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-6fb%22	https://colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.print.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net-buttons/js/buttons.print.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:21	6652/6652	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-19fc%22	https://colorlib.com/polygon/vendors/datatables.net-fixedheader/js/dataTables.fixedHeader.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net-fixedheader/js/dataTables.fixedHeader.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:21	7094/7094	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-1bb6%22	https://colorlib.com/polygon/vendors/datatables.net-keytable/js/dataTables.keyTable.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net-keytable/js/dataTables.keyTable.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:21	11056/11056	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-2b30%22	https://colorlib.com/polygon/vendors/datatables.net-responsive/js/dataTables.responsive.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:22	1892/1892	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-764%22	https://colorlib.com/polygon/vendors/datatables.net-responsive-bs/js/responsive.bootstrap.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net-responsive-bs/js/responsive.bootstrap.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:22	11373/11373	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-2c6d%22	https://colorlib.com/polygon/vendors/datatables.net-scroller/js/dataTables.scroller.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/datatables.net-scroller/js/dataTables.scroller.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:22	80025/80025	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-13899%22	https://colorlib.com/polygon/vendors/jszip/dist/jszip.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/jszip/dist/jszip.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:23	426274/426274	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-68122%22	https://colorlib.com/polygon/vendors/pdfmake/build/pdfmake.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/pdfmake/build/pdfmake.min.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:24	567638/567638	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-8a956%22	https://colorlib.com/polygon/vendors/pdfmake/build/vfs_fonts.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/pdfmake/build/vfs_fonts.js	(from https://colorlib.com/polygon/gentelella/tables_dynamic.html)
21:16:24	479408/479408	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-750b0%22	https://colorlib.com/polygon/vendors/echarts/dist/echarts.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/echarts/dist/echarts.min.js	(from https://colorlib.com/polygon/gentelella/echarts.html)
21:16:26	47712/47712	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-ba60%22	https://colorlib.com/polygon/vendors/jqvmap/dist/maps/jquery.vmap.usa.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/jqvmap/dist/maps/jquery.vmap.usa.js	(from https://colorlib.com/polygon/gentelella/other_charts.html)
21:16:27	42839/42839	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-a757%22	https://colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.min.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.min.css	(from https://colorlib.com/polygon/gentelella/fixed_sidebar.html)
21:16:28	603039/603039	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-9339f%22	https://colorlib.com/polygon/vendors/echarts/map/js/world.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/echarts/map/js/world.js	(from https://colorlib.com/polygon/gentelella/echarts.html)
21:16:28	44715/44715	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db19858-aeab%22	https://colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.concat.min.js	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.concat.min.js	(from https://colorlib.com/polygon/gentelella/fixed_sidebar.html)
21:16:29	34222/34222	---M--	200	added ('OK')	image/jpeg	etag:%225dce9555-85ae%22	https://colorlib.com/polygon/gentelella/images/prod-2.jpg	E:/5/downloadTemplate/back-end/colorlib.com/polygon/gentelella/images/prod-2.jpg	(from https://colorlib.com/polygon/gentelella/e_commerce.html)
21:16:29	48315/48315	---M--	200	added ('OK')	image/jpeg	etag:%225dce9556-bcbb%22	https://colorlib.com/polygon/gentelella/images/prod-1.jpg	E:/5/downloadTemplate/back-end/colorlib.com/polygon/gentelella/images/prod-1.jpg	(from https://colorlib.com/polygon/gentelella/e_commerce.html)
21:16:30	21839/21839	---M--	200	added ('OK')	image/jpeg	etag:%225dce9555-554f%22	https://colorlib.com/polygon/gentelella/images/prod-3.jpg	E:/5/downloadTemplate/back-end/colorlib.com/polygon/gentelella/images/prod-3.jpg	(from https://colorlib.com/polygon/gentelella/e_commerce.html)
21:16:30	27963/27963	---M--	200	added ('OK')	image/jpeg	etag:%225dce9558-6d3b%22	https://colorlib.com/polygon/gentelella/images/prod-4.jpg	E:/5/downloadTemplate/back-end/colorlib.com/polygon/gentelella/images/prod-4.jpg	(from https://colorlib.com/polygon/gentelella/e_commerce.html)
21:16:32	33929/33929	---M--	200	added ('OK')	image/jpeg	etag:%225dce9557-8489%22	https://colorlib.com/polygon/gentelella/images/prod-5.jpg	E:/5/downloadTemplate/back-end/colorlib.com/polygon/gentelella/images/prod-5.jpg	(from https://colorlib.com/polygon/gentelella/e_commerce.html)
21:16:32	25720/25720	---M--	200	added ('OK')	image/jpeg	etag:%225dce9558-6478%22	https://colorlib.com/polygon/gentelella/images/picture.jpg	E:/5/downloadTemplate/back-end/colorlib.com/polygon/gentelella/images/picture.jpg	(from https://colorlib.com/polygon/gentelella/profile.html)
21:16:33	52789/52789	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-ce35%22	https://colorlib.com/polygon/vendors/animate.css/animate.min.css	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/animate.css/animate.min.css	(from https://colorlib.com/polygon/gentelella/login.html)
21:16:34	304/304	---M--	200	added ('OK')	image/png	etag:%225db19858-130%22	https://colorlib.com/polygon/vendors/ion.rangeSlider/img/sprite-skin-flat.png	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/ion.rangeSlider/img/sprite-skin-flat.png	(from https://colorlib.com/polygon/vendors/ion.rangeSlider/css/ion.rangeSlider.skinFlat.css)
21:16:35	4143/4143	---M--	200	added ('OK')	image/png	etag:%225db19858-102f%22	https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/saturation.png	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/saturation.png	(from https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
21:16:35	504/504	---M--	200	added ('OK')	image/png	etag:%225db19858-1f8%22	https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue.png	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue.png	(from https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
21:16:36	488/488	---M--	200	added ('OK')	image/png	etag:%225db19858-1e8%22	https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha.png	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha.png	(from https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
21:16:37	478/478	---M--	200	added ('OK')	image/png	etag:%225db19858-1de%22	https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue-horizontal.png	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/hue-horizontal.png	(from https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
21:16:38	557/557	---M--	200	added ('OK')	image/png	etag:%225db19858-22d%22	https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha-horizontal.png	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/img/bootstrap-colorpicker/alpha-horizontal.png	(from https://colorlib.com/polygon/vendors/mjolnic-bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css)
21:16:39	2998/2998	---M--	200	added ('OK')	image/png	etag:%225db19858-bb6%22	https://colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/mCSB_buttons.png	E:/5/downloadTemplate/back-end/colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/mCSB_buttons.png	(from https://colorlib.com/polygon/vendors/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.min.css)
